date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,日期,小时,是否为高峰,temp_celsius,weekday,is_weekend,weather_main_code
2015-07-11 19:00:00,0,298.65,0.0,0.0,40,Rain,proximity shower rain,3438,11,19,0,25.5,5,1,6
2015-07-11 19:00:00,0,298.65,0.0,0.0,40,Thunderstorm,proximity thunderstorm,3438,11,19,0,25.5,5,1,10
2015-07-11 20:00:00,0,297.97,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2910,11,20,0,24.82,5,1,10
2015-07-11 20:00:00,0,297.97,0.0,0.0,75,Drizzle,light intensity drizzle,2910,11,20,0,24.82,5,1,2
2015-07-11 21:00:00,0,296.76,0.0,0.0,40,Clouds,scattered clouds,2827,11,21,0,23.61,5,1,1
2015-07-11 22:00:00,0,296.12,0.0,0.0,40,Clouds,scattered clouds,2764,11,22,0,22.97,5,1,1
2015-07-11 23:00:00,0,295.98,0.0,0.0,1,Clear,sky is clear,2122,11,23,0,22.83,5,1,0
2015-07-12 00:00:00,0,295.47,0.0,0.0,75,Clouds,broken clouds,1426,12,0,0,22.32,6,1,1
2015-07-12 01:00:00,0,294.95,0.0,0.0,40,Clouds,scattered clouds,947,12,1,0,21.8,6,1,1
2015-07-12 02:00:00,0,294.71,0.0,0.0,1,Clear,sky is clear,763,12,2,0,21.56,6,1,0
2015-07-12 03:00:00,0,294.67,0.0,0.0,1,Clear,sky is clear,359,12,3,0,21.52,6,1,0
2015-07-12 04:00:00,0,294.16,0.0,0.0,1,Clear,sky is clear,363,12,4,0,21.01,6,1,0
2015-07-12 05:00:00,0,293.99,0.0,0.0,1,Clear,sky is clear,471,12,5,0,20.84,6,1,0
2015-07-12 06:00:00,0,293.72,0.0,0.0,1,Mist,mist,817,12,6,0,20.57,6,1,5
2015-07-12 07:00:00,0,294.51,0.0,0.0,40,Clouds,scattered clouds,1377,12,7,0,21.36,6,1,1
2015-07-12 08:00:00,0,295.39,0.0,0.0,90,Clouds,overcast clouds,2114,12,8,0,22.24,6,1,1
2015-07-12 09:00:00,0,296.08,0.0,0.0,90,Clouds,overcast clouds,2719,12,9,0,22.93,6,1,1
2015-07-12 10:00:00,0,298.18,0.0,0.0,90,Clouds,overcast clouds,3284,12,10,0,25.03,6,1,1
2015-07-12 12:00:00,0,300.27,0.0,0.0,90,Clouds,overcast clouds,4366,12,12,0,27.12,6,1,1
2015-07-12 13:00:00,0,300.38,0.0,0.0,90,Clouds,overcast clouds,4037,12,13,0,27.23,6,1,1
2015-07-12 14:00:00,0,301.2,0.0,0.0,40,Clouds,scattered clouds,4158,12,14,0,28.05,6,1,1
2015-07-12 15:00:00,0,302.86,0.0,0.0,40,Clouds,scattered clouds,4304,12,15,0,29.71,6,1,1
2015-07-12 16:00:00,0,303.38,0.0,0.0,75,Clouds,broken clouds,4056,12,16,0,30.23,6,1,1
2015-07-12 17:00:00,0,303.63,0.0,0.0,40,Clouds,scattered clouds,3823,12,17,0,30.48,6,1,1
2015-07-12 18:00:00,0,303.56,0.0,0.0,90,Clouds,overcast clouds,3596,12,18,0,30.41,6,1,1
2015-07-12 19:00:00,0,302.72,0.0,0.0,40,Clouds,scattered clouds,3172,12,19,0,29.57,6,1,1
2015-07-12 20:00:00,0,302.36,0.0,0.0,1,Clear,sky is clear,2866,12,20,0,29.21,6,1,0
2015-07-12 21:00:00,0,300.95,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2379,12,21,0,27.8,6,1,10
2015-07-12 22:00:00,0,300.72,0.0,0.0,75,Thunderstorm,proximity thunderstorm,1784,12,22,0,27.57,6,1,10
2015-07-12 23:00:00,0,294.08,9.91,0.0,90,Rain,heavy intensity rain,963,12,23,0,20.93,6,1,6
2015-07-12 23:00:00,0,294.08,9.91,0.0,90,Thunderstorm,proximity thunderstorm,963,12,23,0,20.93,6,1,10
2015-07-12 23:00:00,0,294.08,9.91,0.0,90,Mist,mist,963,12,23,0,20.93,6,1,5
2015-07-13 00:00:00,0,292.02,27.57,0.0,90,Rain,very heavy rain,492,13,0,0,18.87,0,0,6
2015-07-13 00:00:00,0,292.02,27.57,0.0,90,Thunderstorm,proximity thunderstorm,492,13,0,0,18.87,0,0,10
2015-07-13 00:00:00,0,292.02,27.57,0.0,90,Mist,mist,492,13,0,0,18.87,0,0,5
2015-07-13 01:00:00,0,292.22,7.29,0.0,75,Rain,heavy intensity rain,374,13,1,0,19.07,0,0,6
2015-07-13 01:00:00,0,292.22,7.29,0.0,75,Thunderstorm,thunderstorm,374,13,1,0,19.07,0,0,10
2015-07-13 01:00:00,0,292.22,7.29,0.0,75,Mist,mist,374,13,1,0,19.07,0,0,5
2015-07-13 02:00:00,0,292.12,0.51,0.0,1,Rain,light rain,295,13,2,0,18.97,0,0,6
2015-07-13 02:00:00,0,292.12,0.51,0.0,1,Thunderstorm,proximity thunderstorm,295,13,2,0,18.97,0,0,10
2015-07-13 03:00:00,0,291.75,0.3,0.0,1,Rain,light rain,346,13,3,0,18.6,0,0,6
2015-07-13 04:00:00,0,291.51,0.0,0.0,1,Clear,sky is clear,849,13,4,0,18.36,0,0,0
2015-07-13 05:00:00,0,291.52,0.0,0.0,1,Clear,sky is clear,2822,13,5,0,18.37,0,0,0
2015-07-13 06:00:00,0,291.46,0.0,0.0,40,Mist,mist,5456,13,6,1,18.31,0,0,5
2015-07-13 07:00:00,0,292.59,0.0,0.0,1,Clear,sky is clear,6049,13,7,1,19.44,0,0,0
2015-07-13 08:00:00,0,293.17,0.0,0.0,40,Rain,light rain,5369,13,8,1,20.02,0,0,6
2015-07-13 09:00:00,0,294.57,0.0,0.0,75,Clouds,broken clouds,4415,13,9,0,21.42,0,0,1
2015-07-13 10:00:00,0,296.05,0.0,0.0,40,Clouds,scattered clouds,4083,13,10,0,22.9,0,0,1
2015-07-13 11:00:00,0,297.61,0.0,0.0,90,Clouds,overcast clouds,4317,13,11,0,24.46,0,0,1
2015-07-13 12:00:00,0,299.03,0.0,0.0,40,Clouds,scattered clouds,4546,13,12,0,25.88,0,0,1
2015-07-13 13:00:00,0,300.31,0.0,0.0,40,Clouds,scattered clouds,4725,13,13,0,27.16,0,0,1
2015-07-13 14:00:00,0,301.63,0.0,0.0,40,Clouds,scattered clouds,5008,13,14,0,28.48,0,0,1
2015-07-13 15:00:00,0,302.24,0.0,0.0,40,Clouds,scattered clouds,5539,13,15,1,29.09,0,0,1
2015-07-13 16:00:00,0,302.37,0.0,0.0,1,Clear,sky is clear,6073,13,16,1,29.22,0,0,0
2015-07-13 17:00:00,0,301.8,0.0,0.0,1,Clear,sky is clear,5892,13,17,1,28.65,0,0,0
2015-07-13 18:00:00,0,301.56,0.0,0.0,1,Clear,sky is clear,4323,13,18,0,28.41,0,0,0
2015-07-13 19:00:00,0,301.32,0.0,0.0,1,Thunderstorm,proximity thunderstorm,3058,13,19,0,28.17,0,0,10
2015-07-13 20:00:00,0,299.59,0.0,0.0,90,Rain,light rain,2751,13,20,0,26.44,0,0,6
2015-07-13 21:00:00,0,297.48,0.0,0.0,1,Rain,light rain,2424,13,21,0,24.33,0,0,6
2015-07-13 22:00:00,0,295.87,0.0,0.0,1,Rain,light rain,1963,13,22,0,22.72,0,0,6
2015-07-13 23:00:00,0,295.3,0.0,0.0,1,Clear,sky is clear,1228,13,23,0,22.15,0,0,0
2015-07-14 00:00:00,0,294.31,0.0,0.0,1,Clear,sky is clear,670,14,0,0,21.16,1,0,0
2015-07-14 01:00:00,0,293.21,0.0,0.0,1,Clear,sky is clear,481,14,1,0,20.06,1,0,0
2015-07-14 02:00:00,0,292.66,0.0,0.0,1,Clear,sky is clear,325,14,2,0,19.51,1,0,0
2015-07-14 03:00:00,0,292.71,0.0,0.0,1,Clear,sky is clear,348,14,3,0,19.56,1,0,0
2015-07-14 04:00:00,0,292.41,0.0,0.0,1,Mist,mist,893,14,4,0,19.26,1,0,5
2015-07-14 05:00:00,0,292.45,0.0,0.0,1,Clear,sky is clear,2936,14,5,0,19.3,1,0,0
2015-07-14 06:00:00,0,292.49,0.0,0.0,1,Clear,sky is clear,5637,14,6,1,19.34,1,0,0
2015-07-14 07:00:00,0,293.47,0.0,0.0,1,Clear,sky is clear,5646,14,7,1,20.32,1,0,0
2015-07-14 08:00:00,0,295.33,0.0,0.0,1,Haze,haze,5324,14,8,1,22.18,1,0,4
2015-07-14 09:00:00,0,295.69,0.0,0.0,1,Clear,sky is clear,4498,14,9,0,22.54,1,0,0
2015-07-14 10:00:00,0,297.98,0.0,0.0,1,Clear,sky is clear,3866,14,10,0,24.83,1,0,0
2015-07-14 11:00:00,0,299.39,0.0,0.0,1,Clear,sky is clear,4163,14,11,0,26.24,1,0,0
2015-07-14 12:00:00,0,299.58,0.0,0.0,40,Clouds,scattered clouds,4493,14,12,0,26.43,1,0,1
2015-07-14 13:00:00,0,300.18,0.0,0.0,40,Clouds,scattered clouds,4757,14,13,0,27.03,1,0,1
2015-07-14 14:00:00,0,300.59,0.0,0.0,40,Clouds,scattered clouds,4654,14,14,0,27.44,1,0,1
2015-07-14 15:00:00,0,301.06,0.0,0.0,40,Clouds,scattered clouds,5372,14,15,1,27.91,1,0,1
2015-07-14 16:00:00,0,301.07,0.0,0.0,40,Clouds,scattered clouds,6444,14,16,1,27.92,1,0,1
2015-07-14 17:00:00,0,300.89,0.0,0.0,40,Clouds,scattered clouds,6317,14,17,1,27.74,1,0,1
2015-07-14 18:00:00,0,299.83,0.0,0.0,1,Clear,sky is clear,4468,14,18,0,26.68,1,0,0
2015-07-14 19:00:00,0,299.15,0.0,0.0,1,Clear,sky is clear,3267,14,19,0,26.0,1,0,0
2015-07-14 20:00:00,0,297.53,0.0,0.0,1,Clear,sky is clear,3353,14,20,0,24.38,1,0,0
2015-07-14 21:00:00,0,295.21,0.0,0.0,1,Clear,sky is clear,2772,14,21,0,22.06,1,0,0
2015-07-14 22:00:00,0,294.2,0.0,0.0,1,Clear,sky is clear,1951,14,22,0,21.05,1,0,0
2015-07-14 23:00:00,0,293.4,0.0,0.0,1,Clear,sky is clear,1285,14,23,0,20.25,1,0,0
2015-07-15 00:00:00,0,291.97,0.0,0.0,1,Clear,sky is clear,692,15,0,0,18.82,2,0,0
2015-07-15 01:00:00,0,291.18,0.0,0.0,1,Mist,mist,474,15,1,0,18.03,2,0,5
2015-07-15 02:00:00,0,291.3,0.0,0.0,1,Clear,sky is clear,356,15,2,0,18.15,2,0,0
2015-07-15 03:00:00,0,290.23,0.0,0.0,40,Rain,light rain,380,15,3,0,17.08,2,0,6
2015-07-15 04:00:00,0,289.76,0.0,0.0,90,Drizzle,drizzle,946,15,4,0,16.61,2,0,2
2015-07-15 05:00:00,0,289.79,0.0,0.0,75,Drizzle,light intensity drizzle,2979,15,5,0,16.64,2,0,2
2015-07-15 05:00:00,0,289.79,0.0,0.0,75,Rain,heavy intensity rain,2979,15,5,0,16.64,2,0,6
2015-07-15 06:00:00,0,289.16,0.0,0.0,90,Clouds,overcast clouds,5779,15,6,1,16.01,2,0,1
2015-07-15 07:00:00,0,289.81,0.0,0.0,40,Rain,light rain,5355,15,7,1,16.66,2,0,6
2015-07-15 08:00:00,0,291.14,0.0,0.0,1,Rain,moderate rain,5467,15,8,1,17.99,2,0,6
2015-07-15 09:00:00,0,291.01,0.0,0.0,40,Rain,moderate rain,4457,15,9,0,17.86,2,0,6
2015-07-15 10:00:00,0,294.84,0.0,0.0,1,Clear,sky is clear,4061,15,10,0,21.69,2,0,0
2015-07-15 11:00:00,0,296.5,0.0,0.0,40,Clouds,scattered clouds,4373,15,11,0,23.35,2,0,1
2015-07-15 12:00:00,0,297.82,0.0,0.0,1,Clear,sky is clear,4618,15,12,0,24.67,2,0,0
2015-07-15 13:00:00,0,299.73,0.0,0.0,1,Clear,sky is clear,4675,15,13,0,26.58,2,0,0
2015-07-15 14:00:00,0,300.03,0.0,0.0,40,Clouds,scattered clouds,4919,15,14,0,26.88,2,0,1
2015-07-15 15:00:00,0,300.01,3.05,0.0,40,Rain,moderate rain,5268,15,15,1,26.86,2,0,6
2015-07-15 16:00:00,0,299.81,0.79,0.0,40,Rain,light rain,6429,15,16,1,26.66,2,0,6
2015-07-15 17:00:00,0,299.4,0.25,0.0,40,Rain,light rain,6128,15,17,1,26.25,2,0,6
2015-07-15 18:00:00,0,299.73,0.0,0.0,40,Rain,light rain,4670,15,18,0,26.58,2,0,6
2015-07-15 19:00:00,0,299.35,0.0,0.0,1,Clear,sky is clear,3412,15,19,0,26.2,2,0,0
2015-07-15 20:00:00,0,297.77,0.0,0.0,40,Clouds,scattered clouds,3232,15,20,0,24.62,2,0,1
2015-07-15 21:00:00,0,296.74,0.0,0.0,20,Clouds,few clouds,2873,15,21,0,23.59,2,0,1
2015-07-15 22:00:00,0,296.01,0.0,0.0,1,Clear,sky is clear,2056,15,22,0,22.86,2,0,0
2015-07-15 23:00:00,0,295.37,0.0,0.0,1,Clear,sky is clear,1243,15,23,0,22.22,2,0,0
2015-07-16 00:00:00,0,295.09,0.0,0.0,1,Clear,sky is clear,721,16,0,0,21.94,3,0,0
2015-07-16 01:00:00,0,294.32,0.0,0.0,1,Clear,sky is clear,467,16,1,0,21.17,3,0,0
2015-07-16 02:00:00,0,294.05,0.0,0.0,1,Clear,sky is clear,351,16,2,0,20.9,3,0,0
2015-07-16 03:00:00,0,293.45,0.3,0.0,75,Rain,light rain,414,16,3,0,20.3,3,0,6
2015-07-16 04:00:00,0,293.41,0.0,0.0,90,Clouds,overcast clouds,900,16,4,0,20.26,3,0,1
2015-07-16 05:00:00,0,293.69,0.0,0.0,90,Clouds,overcast clouds,2903,16,5,0,20.54,3,0,1
2015-07-16 06:00:00,0,293.25,0.0,0.0,20,Clouds,few clouds,5653,16,6,1,20.1,3,0,1
2015-07-16 07:00:00,0,293.47,0.0,0.0,90,Clouds,overcast clouds,6133,16,7,1,20.32,3,0,1
2015-07-16 08:00:00,0,293.71,0.0,0.0,90,Clouds,overcast clouds,5417,16,8,1,20.56,3,0,1
2015-07-16 09:00:00,0,294.45,0.0,0.0,75,Clouds,broken clouds,4664,16,9,0,21.3,3,0,1
2015-07-16 10:00:00,0,294.79,0.0,0.0,90,Rain,light rain,4338,16,10,0,21.64,3,0,6
2015-07-16 11:00:00,0,294.94,0.0,0.0,75,Clouds,broken clouds,4663,16,11,0,21.79,3,0,1
2015-07-16 12:00:00,0,294.63,0.25,0.0,90,Rain,light rain,5067,16,12,1,21.48,3,0,6
2015-07-16 12:00:00,0,294.63,0.25,0.0,90,Mist,mist,5067,16,12,1,21.48,3,0,5
2015-07-16 12:00:00,0,294.63,0.25,0.0,90,Haze,haze,5067,16,12,1,21.48,3,0,4
2015-07-16 13:00:00,0,294.03,0.51,0.0,90,Rain,light rain,5129,16,13,1,20.88,3,0,6
2015-07-16 13:00:00,0,294.03,0.51,0.0,90,Mist,mist,5129,16,13,1,20.88,3,0,5
2015-07-16 13:00:00,0,294.03,0.51,0.0,90,Haze,haze,5129,16,13,1,20.88,3,0,4
2015-07-16 14:00:00,0,293.12,0.27,0.0,90,Rain,moderate rain,5306,16,14,1,19.97,3,0,6
2015-07-16 14:00:00,0,293.12,0.27,0.0,90,Haze,haze,5306,16,14,1,19.97,3,0,4
2015-07-16 14:00:00,0,293.12,0.27,0.0,90,Mist,mist,5306,16,14,1,19.97,3,0,5
2015-07-16 15:00:00,0,292.78,1.15,0.0,90,Rain,moderate rain,5511,16,15,1,19.63,3,0,6
2015-07-16 15:00:00,0,292.78,1.15,0.0,90,Mist,mist,5511,16,15,1,19.63,3,0,5
2015-07-16 15:00:00,0,292.78,1.15,0.0,90,Drizzle,drizzle,5511,16,15,1,19.63,3,0,2
2015-07-16 16:00:00,0,292.54,1.09,0.0,90,Rain,moderate rain,5907,16,16,1,19.39,3,0,6
2015-07-16 16:00:00,0,292.54,1.09,0.0,90,Mist,mist,5907,16,16,1,19.39,3,0,5
2015-07-16 16:00:00,0,292.54,1.09,0.0,90,Drizzle,drizzle,5907,16,16,1,19.39,3,0,2
2015-07-16 17:00:00,0,292.68,0.78,0.0,90,Rain,light rain,6092,16,17,1,19.53,3,0,6
2015-07-16 17:00:00,0,292.68,0.78,0.0,90,Mist,mist,6092,16,17,1,19.53,3,0,5
2015-07-16 17:00:00,0,292.68,0.78,0.0,90,Drizzle,light intensity drizzle,6092,16,17,1,19.53,3,0,2
2015-07-16 18:00:00,0,292.61,0.53,0.0,90,Rain,moderate rain,4746,16,18,0,19.46,3,0,6
2015-07-16 18:00:00,0,292.61,0.53,0.0,90,Mist,mist,4746,16,18,0,19.46,3,0,5
2015-07-16 18:00:00,0,292.61,0.53,0.0,90,Drizzle,drizzle,4746,16,18,0,19.46,3,0,2
2015-07-16 19:00:00,0,292.68,0.0,0.0,90,Rain,light rain,3338,16,19,0,19.53,3,0,6
2015-07-16 19:00:00,0,292.68,0.0,0.0,90,Mist,mist,3338,16,19,0,19.53,3,0,5
2015-07-16 19:00:00,0,292.68,0.0,0.0,90,Drizzle,drizzle,3338,16,19,0,19.53,3,0,2
2015-07-16 20:00:00,0,292.86,0.0,0.0,90,Drizzle,drizzle,2903,16,20,0,19.71,3,0,2
2015-07-16 20:00:00,0,292.86,0.0,0.0,90,Mist,mist,2903,16,20,0,19.71,3,0,5
2015-07-16 20:00:00,0,292.86,0.0,0.0,90,Rain,moderate rain,2903,16,20,0,19.71,3,0,6
2015-07-16 21:00:00,0,292.52,0.0,0.0,90,Mist,mist,2724,16,21,0,19.37,3,0,5
2015-07-16 21:00:00,0,292.52,0.0,0.0,90,Rain,heavy intensity rain,2724,16,21,0,19.37,3,0,6
2015-07-16 22:00:00,0,292.42,0.0,0.0,90,Mist,mist,2187,16,22,0,19.27,3,0,5
2015-07-16 22:00:00,0,292.42,0.0,0.0,90,Drizzle,drizzle,2187,16,22,0,19.27,3,0,2
2015-07-16 23:00:00,0,292.4,0.25,0.0,90,Rain,light rain,1290,16,23,0,19.25,3,0,6
2015-07-16 23:00:00,0,292.4,0.25,0.0,90,Mist,mist,1290,16,23,0,19.25,3,0,5
2015-07-17 00:00:00,0,292.4,0.0,0.0,90,Mist,mist,758,17,0,0,19.25,4,0,5
2015-07-17 01:00:00,0,292.24,0.0,0.0,90,Clouds,overcast clouds,492,17,1,0,19.09,4,0,1
2015-07-17 02:00:00,0,292.22,0.0,0.0,90,Mist,mist,340,17,2,0,19.07,4,0,5
2015-07-17 03:00:00,0,291.99,0.3,0.0,90,Rain,light rain,403,17,3,0,18.84,4,0,6
2015-07-17 03:00:00,0,291.99,0.3,0.0,90,Mist,mist,403,17,3,0,18.84,4,0,5
2015-07-17 04:00:00,0,291.64,0.0,0.0,90,Mist,mist,861,17,4,0,18.49,4,0,5
2015-07-17 05:00:00,0,291.18,0.0,0.0,1,Mist,mist,2735,17,5,0,18.03,4,0,5
2015-07-17 05:00:00,0,291.18,0.0,0.0,1,Fog,fog,2735,17,5,0,18.03,4,0,3
2015-07-17 06:00:00,0,291.18,0.0,0.0,75,Mist,mist,5440,17,6,1,18.03,4,0,5
2015-07-17 07:00:00,0,292.04,0.0,0.0,90,Mist,mist,6060,17,7,1,18.89,4,0,5
2015-07-17 08:00:00,0,293.25,0.0,0.0,90,Mist,mist,5245,17,8,1,20.1,4,0,5
2015-07-17 08:00:00,0,293.25,0.0,0.0,90,Fog,fog,5245,17,8,1,20.1,4,0,3
2015-07-17 09:00:00,0,293.57,0.0,0.0,90,Mist,mist,4741,17,9,0,20.42,4,0,5
2015-07-17 10:00:00,0,296.21,0.0,0.0,90,Mist,mist,4631,17,10,0,23.06,4,0,5
2015-07-17 11:00:00,0,297.98,0.0,0.0,40,Clouds,scattered clouds,4907,17,11,0,24.83,4,0,1
2015-07-17 12:00:00,0,299.38,0.0,0.0,1,Clear,sky is clear,5343,17,12,1,26.23,4,0,0
2015-07-17 13:00:00,0,300.74,0.0,0.0,75,Clouds,broken clouds,5232,17,13,1,27.59,4,0,1
2015-07-17 14:00:00,0,301.86,0.0,0.0,40,Clouds,scattered clouds,5441,17,14,1,28.71,4,0,1
2015-07-17 15:00:00,0,302.69,0.0,0.0,75,Clouds,broken clouds,5548,17,15,1,29.54,4,0,1
2015-07-17 16:00:00,0,302.94,0.0,0.0,1,Clear,sky is clear,5888,17,16,1,29.79,4,0,0
2015-07-17 17:00:00,0,303.04,0.0,0.0,1,Clear,sky is clear,5007,17,17,0,29.89,4,0,0
2015-07-17 18:00:00,0,303.15,0.0,0.0,1,Clear,sky is clear,4466,17,18,0,30.0,4,0,0
2015-07-17 19:00:00,0,302.23,0.0,0.0,1,Clear,sky is clear,3566,17,19,0,29.08,4,0,0
2015-07-17 20:00:00,0,300.46,0.0,0.0,1,Clear,sky is clear,3160,17,20,0,27.31,4,0,0
2015-07-17 21:00:00,0,298.4,0.0,0.0,1,Clear,sky is clear,3178,17,21,0,25.25,4,0,0
2015-07-17 22:00:00,0,297.76,0.0,0.0,1,Clear,sky is clear,2849,17,22,0,24.61,4,0,0
2015-07-17 23:00:00,0,297.82,0.0,0.0,75,Thunderstorm,thunderstorm,2086,17,23,0,24.67,4,0,10
2015-07-18 00:00:00,0,297.91,0.0,0.0,75,Thunderstorm,proximity thunderstorm,1437,18,0,0,24.76,5,1,10
2015-07-18 01:00:00,0,293.64,13.64,0.0,90,Rain,heavy intensity rain,696,18,1,0,20.49,5,1,6
2015-07-18 01:00:00,0,293.64,13.64,0.0,90,Thunderstorm,thunderstorm with heavy rain,696,18,1,0,20.49,5,1,10
2015-07-18 01:00:00,0,293.64,13.64,0.0,90,Mist,mist,696,18,1,0,20.49,5,1,5
2015-07-18 02:00:00,0,293.22,7.25,0.0,90,Rain,heavy intensity rain,626,18,2,0,20.07,5,1,6
2015-07-18 02:00:00,0,293.22,7.25,0.0,90,Thunderstorm,thunderstorm with heavy rain,626,18,2,0,20.07,5,1,10
2015-07-18 02:00:00,0,293.22,7.25,0.0,90,Mist,mist,626,18,2,0,20.07,5,1,5
2015-07-18 03:00:00,0,293.06,1.14,0.0,20,Rain,heavy intensity rain,435,18,3,0,19.91,5,1,6
2015-07-18 03:00:00,0,293.06,1.14,0.0,20,Thunderstorm,proximity thunderstorm,435,18,3,0,19.91,5,1,10
2015-07-18 04:00:00,0,293.2,0.4,0.0,75,Rain,moderate rain,490,18,4,0,20.05,5,1,6
2015-07-18 05:00:00,0,292.87,0.51,0.0,75,Rain,light rain,782,18,5,0,19.72,5,1,6
2015-07-18 05:00:00,0,292.87,0.51,0.0,75,Drizzle,light intensity drizzle,782,18,5,0,19.72,5,1,2
2015-07-18 06:00:00,0,292.87,0.0,0.0,40,Rain,light rain,1377,18,6,0,19.72,5,1,6
2015-07-18 06:00:00,0,292.87,0.0,0.0,40,Drizzle,light intensity drizzle,1377,18,6,0,19.72,5,1,2
2015-07-18 07:00:00,0,293.42,0.0,0.0,1,Clear,sky is clear,2043,18,7,0,20.27,5,1,0
2015-07-18 08:00:00,0,294.25,0.0,0.0,1,Clear,sky is clear,2626,18,8,0,21.1,5,1,0
2015-07-18 09:00:00,0,295.17,0.0,0.0,40,Clouds,scattered clouds,3455,18,9,0,22.02,5,1,1
2015-07-18 10:00:00,0,298.48,0.0,0.0,1,Clear,sky is clear,3882,18,10,0,25.33,5,1,0
2015-07-18 11:00:00,0,299.07,0.0,0.0,40,Clouds,scattered clouds,4017,18,11,0,25.92,5,1,1
2015-07-18 12:00:00,0,300.67,0.0,0.0,40,Clouds,scattered clouds,4332,18,12,0,27.52,5,1,1
2015-07-18 13:00:00,0,301.68,0.0,0.0,75,Clouds,broken clouds,4174,18,13,0,28.53,5,1,1
2015-07-18 14:00:00,0,302.02,0.0,0.0,40,Clouds,scattered clouds,4583,18,14,0,28.87,5,1,1
2015-07-18 15:00:00,0,302.58,0.0,0.0,1,Clear,sky is clear,4445,18,15,0,29.43,5,1,0
2015-07-18 16:00:00,0,302.35,0.0,0.0,1,Clear,sky is clear,4268,18,16,0,29.2,5,1,0
2015-07-18 17:00:00,0,302.05,0.0,0.0,40,Clouds,scattered clouds,4077,18,17,0,28.9,5,1,1
2015-07-18 18:00:00,0,301.35,0.0,0.0,1,Clear,sky is clear,3822,18,18,0,28.2,5,1,0
2015-07-18 19:00:00,0,300.28,0.0,0.0,1,Clear,sky is clear,3385,18,19,0,27.13,5,1,0
2015-07-18 20:00:00,0,298.73,0.0,0.0,1,Clear,sky is clear,3102,18,20,0,25.58,5,1,0
2015-07-18 21:00:00,0,296.99,0.0,0.0,1,Clear,sky is clear,3338,18,21,0,23.84,5,1,0
2015-07-18 22:00:00,0,295.49,0.0,0.0,1,Clear,sky is clear,3239,18,22,0,22.34,5,1,0
2015-07-18 23:00:00,0,294.99,0.0,0.0,1,Clear,sky is clear,2263,18,23,0,21.84,5,1,0
2015-07-19 00:00:00,0,293.64,0.0,0.0,1,Clear,sky is clear,1511,19,0,0,20.49,6,1,0
2015-07-19 01:00:00,0,291.94,0.0,0.0,1,Clear,sky is clear,1172,19,1,0,18.79,6,1,0
2015-07-19 02:00:00,0,291.17,0.0,0.0,1,Clear,sky is clear,897,19,2,0,18.02,6,1,0
2015-07-19 03:00:00,0,290.47,0.0,0.0,1,Clear,sky is clear,451,19,3,0,17.32,6,1,0
2015-07-19 04:00:00,0,289.77,0.0,0.0,1,Clear,sky is clear,342,19,4,0,16.62,6,1,0
2015-07-19 05:00:00,0,289.59,0.0,0.0,1,Clear,sky is clear,500,19,5,0,16.44,6,1,0
2015-07-19 06:00:00,0,289.52,0.0,0.0,1,Clear,sky is clear,858,19,6,0,16.37,6,1,0
2015-07-19 07:00:00,0,290.38,0.0,0.0,1,Clear,sky is clear,1206,19,7,0,17.23,6,1,0
2015-07-19 08:00:00,0,292.42,0.0,0.0,1,Clear,sky is clear,1801,19,8,0,19.27,6,1,0
2015-07-19 09:00:00,0,293.04,0.0,0.0,1,Clear,sky is clear,2713,19,9,0,19.89,6,1,0
2015-07-19 10:00:00,0,296.63,0.0,0.0,1,Clear,sky is clear,3467,19,10,0,23.48,6,1,0
2015-07-19 11:00:00,0,297.74,0.0,0.0,1,Clear,sky is clear,3899,19,11,0,24.59,6,1,0
2015-07-19 12:00:00,0,299.19,0.0,0.0,1,Clear,sky is clear,4354,19,12,0,26.04,6,1,0
2015-07-19 13:00:00,0,299.72,0.0,0.0,1,Clear,sky is clear,4929,19,13,0,26.57,6,1,0
2015-07-19 14:00:00,0,300.22,0.0,0.0,1,Clear,sky is clear,4744,19,14,0,27.07,6,1,0
2015-07-19 15:00:00,0,300.41,0.0,0.0,1,Clear,sky is clear,4754,19,15,0,27.26,6,1,0
2015-07-19 16:00:00,0,300.53,0.0,0.0,1,Clear,sky is clear,4749,19,16,0,27.38,6,1,0
2015-07-19 17:00:00,0,300.84,0.0,0.0,1,Clear,sky is clear,4318,19,17,0,27.69,6,1,0
2015-07-19 18:00:00,0,300.72,0.0,0.0,1,Clear,sky is clear,4046,19,18,0,27.57,6,1,0
2015-07-19 19:00:00,0,300.1,0.0,0.0,1,Clear,sky is clear,3627,19,19,0,26.95,6,1,0
2015-07-19 20:00:00,0,298.77,0.0,0.0,1,Clear,sky is clear,3468,19,20,0,25.62,6,1,0
2015-07-19 21:00:00,0,296.82,0.0,0.0,1,Clear,sky is clear,3137,19,21,0,23.67,6,1,0
2015-07-19 22:00:00,0,295.44,0.0,0.0,1,Clear,sky is clear,2126,19,22,0,22.29,6,1,0
2015-07-19 23:00:00,0,295.34,0.0,0.0,1,Clear,sky is clear,1414,19,23,0,22.19,6,1,0
2015-07-20 00:00:00,0,295.2,0.0,0.0,1,Clear,sky is clear,695,20,0,0,22.05,0,0,0
2015-07-20 01:00:00,0,295.17,0.0,0.0,1,Clear,sky is clear,462,20,1,0,22.02,0,0,0
